14930138;718;352;579;542;402;787
14930139;650;191;632;788;189;676
14930140;447;536;180;714;733;248
14930141;293;566;504;659;445;472
14930142;713;537;457;327;690;224
14930143;260;338;537;757;456;614
14930144;721;702;694;269;775;235
14930145;442;799;332;258;834;590
14930146;422;584;186;375;243;829
14930147;279;210;447;555;396;471
14930148;656;234;210;499;310;386
14930149;523;501;618;713;809;454
14930150;773;682;704;605;814;831
14930151;209;407;432;527;848;233
14930152;717;607;713;448;328;178
14930153;622;602;508;742;269;289
14930154;668;277;687;269;817;712
14930155;412;321;463;539;469;791
14930156;337;678;462;792;336;546
14930157;497;385;153;374;530;423
14930158;420;631;493;173;543;813
14930159;673;456;296;501;538;339
14930160;816;604;717;480;308;610
14930161;223;568;488;467;211;778
14930162;334;440;396;727;715;653
14930163;446;318;584;329;748;691
14930164;668;486;526;548;737;415
14930165;651;519;849;700;674;509
14930166;397;157;828;638;360;746
14930167;577;166;513;833;261;279
14930168;580;316;309;512;568;652
14930169;842;518;297;646;428;617
14930170;360;245;410;269;360;228
14930171;197;757;706;710;598;651
14930172;484;372;677;526;453;281
14930173;320;341;196;611;499;356
14930174;311;173;481;464;814;524
14930175;415;254;221;642;623;668
14930176;802;225;700;544;702;552
14930177;496;481;205;748;462;830
14930178;324;833;785;504;182;699
14930179;528;235;778;295;316;294
14930180;317;328;619;216;735;587
14930181;774;218;734;206;361;525
14930182;178;404;730;654;266;754
14930183;679;292;351;764;716;713
14930184;235;583;308;509;721;446
14930185;283;296;571;278;740;799
14930186;674;319;199;569;421;531
14930187;258;726;517;673;528;347
14930188;660;682;246;290;521;483
14930189;557;829;526;412;283;470
14930190;351;218;565;674;455;739
14930191;574;835;403;374;714;530
14930192;603;173;466;841;324;531
14930193;197;659;547;837;842;741
14930194;308;784;432;533;264;780
14930195;598;350;336;332;632;187
14930196;282;686;753;359;174;316
14930197;488;225;395;347;496;635
14930198;230;847;599;244;566;835
14930199;346;533;344;834;450;432
14930200;533;593;223;844;837;667
14930201;464;313;279;508;606;309
14930202;166;838;299;433;750;181
14930203;222;376;624;247;438;204
14930204;658;566;672;154;318;486
14930205;833;345;792;603;803;394
14930206;238;700;459;382;708;603
14930207;559;459;580;827;648;187
14930208;731;216;351;835;817;589
14930209;236;332;710;504;195;596
14930210;546;726;654;615;674;568
14930211;843;702;442;334;830;515
14930212;473;381;174;786;408;431
14930213;448;840;407;566;155;754
14930214;578;525;766;204;479;564
14930215;359;290;531;165;634;803
14930216;682;698;381;345;218;601
14930217;241;180;355;266;809;806
14930218;233;359;693;462;454;266
14930219;706;643;567;666;512;620
14930220;764;675;340;234;366;511
14930221;207;425;832;777;255;634
14930222;717;161;536;768;606;256
14930223;290;235;395;650;529;846
14930224;623;417;240;515;499;520
14930225;346;195;306;775;547;830
14930226;506;533;763;749;178;599
14930227;736;587;788;203;308;525
14930228;553;497;340;692;291;504
14930229;614;767;838;473;194;622
14930230;719;723;253;567;684;514
14930231;782;583;292;694;701;462
14930232;782;674;791;554;831;810
14930233;667;845;529;444;414;670
14930234;777;514;326;359;364;465
14930235;170;848;454;504;331;394
14930236;587;556;154;468;523;618
14930237;636;706;376;822;622;824
14930238;209;658;439;281;509;834
14930239;370;393;496;735;556;672
14930240;341;833;701;353;829;390
14930241;666;617;843;440;799;831
14930242;792;793;470;475;273;569
14930243;696;221;803;688;794;669
14930244;510;710;159;193;821;819
14930245;476;311;680;366;620;160
14930246;755;333;452;467;219;550
14930247;790;418;447;432;218;782
14930248;821;461;613;173;524;167
14930249;394;565;151;264;437;734
14930250;475;410;510;464;370;491
14930251;293;266;737;450;575;362
14930252;628;318;393;582;691;746
14930253;276;362;743;617;201;512
14930254;368;191;773;276;665;533
14930255;820;820;343;717;629;611
14930256;803;720;450;339;203;280
14930257;594;368;217;549;846;643
14930258;820;272;456;801;639;602
14930259;560;437;693;449;653;636
14930260;788;159;492;722;800;271
14930261;487;279;782;406;553;379
14930262;568;531;488;511;279;566
14930263;679;425;324;509;554;706
14930264;847;690;786;353;513;659
14930265;705;423;431;640;305;649
14930266;711;173;288;353;815;616
14930267;468;626;376;199;487;597
14930268;177;629;794;388;676;849
14930269;746;304;644;208;639;600
14930270;528;404;713;342;247;208
14930271;639;349;400;510;482;538
14930272;751;290;417;687;161;281
14930273;366;523;584;482;654;795
14930274;179;280;228;572;753;549
14930275;279;622;271;389;313;180
14930276;359;514;610;734;210;702
14930277;238;452;782;653;366;675
14930278;776;364;849;536;812;714
14930279;690;447;559;623;372;646
14930280;532;627;835;499;390;352
14930281;485;515;668;382;831;724
14930282;546;465;504;807;703;404
14930283;770;638;604;333;280;274
14930284;648;789;600;748;328;585
14930285;170;409;649;329;729;814
14930286;496;456;265;437;849;616
14930287;780;838;471;472;812;833
14930288;787;619;821;560;315;631
14930289;447;423;621;181;611;502
14930290;463;175;263;403;545;691
14930291;186;253;221;594;165;700
14930292;447;501;471;569;734;462
14930293;679;544;777;590;811;665
14930294;205;598;190;624;162;348
14930295;651;721;692;791;837;250
14930296;704;490;531;538;791;384
14930297;549;834;486;560;710;613
14930298;478;299;699;441;194;150
14930299;692;372;459;570;830;473
14930300;448;789;612;648;670;499
14930301;666;231;513;217;250;662
14930302;383;313;497;327;193;669
14930303;343;730;836;276;186;848
14930304;697;278;156;347;753;176
14930305;737;750;462;581;654;600
14930306;642;287;168;410;405;204
14930307;465;252;740;154;169;289
14930308;804;809;276;524;332;848
14930309;798;473;355;699;655;316
14930310;822;739;196;354;193;778
14930311;333;829;475;473;713;239
14930312;415;400;463;578;688;813
14930313;278;210;664;443;419;630
14930314;613;231;549;476;340;712
14930315;541;816;423;512;612;375
14930316;804;351;742;691;798;407
14930317;151;221;488;196;195;438
14930318;779;689;514;676;389;275
14930319;775;221;415;702;762;704
14930320;767;633;534;614;335;841
14930321;531;151;568;509;399;310
14930322;158;829;784;382;211;792
14930323;847;405;226;710;687;481
14930324;239;626;783;810;504;368
14930325;512;527;393;618;751;820
14930326;435;704;322;511;729;378
14930327;761;313;664;673;695;832
14930328;441;336;634;419;229;833
14930329;151;782;208;822;681;606
14930330;697;261;657;231;813;572
14930331;306;508;182;469;166;798
14930332;338;757;449;434;548;441
14930333;712;768;714;621;840;660
14930334;211;741;784;550;507;206
14930335;840;428;837;178;636;457
14930336;732;542;817;223;497;666
14930337;794;182;456;226;713;339
14930338;597;756;419;742;301;650
14930339;745;676;357;546;205;247
14930340;814;663;592;195;425;342
14930341;705;664;293;720;230;617
14930342;392;725;385;413;782;746
14930343;407;333;524;307;744;521
14930344;351;272;729;214;170;789
14930345;217;551;281;555;541;594
14930346;652;269;232;534;381;743
14930347;659;442;734;329;301;665
14930348;225;616;445;788;800;309
14930349;631;399;519;746;740;531
14930350;615;204;642;659;638;393
14930351;251;586;400;207;405;665
14930352;256;562;414;618;747;199
14930353;221;764;532;552;613;783
14930354;650;438;408;450;634;808
14930355;822;283;311;190;847;727
14930356;586;661;822;731;541;265
14930357;692;478;749;233;177;772
14930358;548;742;469;587;692;847
14930359;789;432;625;534;519;271
14930360;299;210;151;730;171;468
14930361;752;391;667;192;387;297
14930362;741;410;809;445;501;433
14930363;287;298;445;430;389;533
14930364;301;535;291;217;770;430
14930365;388;510;559;645;404;704
14930366;731;228;221;510;365;761
14930367;672;416;681;206;192;426
14930368;291;540;388;662;634;699
14930369;405;656;262;635;762;691
14930370;580;253;823;371;529;752
14930371;723;768;314;181;370;330
14930372;736;525;174;227;412;214
14930373;454;633;808;253;219;296
14930374;801;442;357;790;252;204
14930375;482;810;180;427;781;809
14930376;370;847;482;327;805;372
14930377;199;581;511;278;590;339
14930378;263;153;561;797;415;241
14930379;358;542;261;682;333;464
14930380;290;548;627;601;718;537
14930381;732;465;546;427;587;254
14930382;211;835;752;248;694;434
14930383;778;728;497;304;391;739
14930384;713;358;208;271;748;772
14930385;273;786;701;182;541;294
14930386;429;726;434;603;596;531
14930387;644;390;629;372;693;635
14930388;666;849;832;342;428;277
14930389;674;195;845;163;841;562
14930390;255;623;629;588;448;303
14930391;800;619;542;470;153;303
14930392;801;243;655;782;714;575
14930393;335;333;811;253;674;165
14930394;264;378;688;825;564;233
14930395;494;160;465;443;306;453
14930396;808;413;676;713;376;638
14930397;711;701;648;760;194;577
14930398;279;399;368;520;324;760
14930399;498;416;234;639;391;573
14930400;758;718;469;717;586;168
14930401;818;355;692;467;845;348
14930402;408;425;374;617;498;357
14930403;592;562;292;760;637;358
14930404;238;294;591;421;362;686
14930405;429;270;426;648;635;453
14930406;284;295;603;312;189;690
14930407;680;764;737;591;460;226
14930408;354;650;820;590;816;202
14930409;667;632;528;553;809;838
14930410;559;577;557;533;841;199
14930411;560;191;680;215;707;605
14930412;695;624;347;640;520;621
14930413;168;189;525;640;476;621
14930414;231;498;664;378;775;451
14930415;840;164;626;227;250;534
14930416;382;390;609;257;821;448
14930417;764;161;409;520;455;825
14930418;373;730;346;686;395;434
14930419;427;815;782;783;386;252
14930420;202;179;467;330;158;417
14930421;330;629;270;285;580;381
14930422;509;543;520;666;676;774
14930423;837;836;799;162;558;717
14930424;219;284;805;304;533;317
14930425;404;297;174;206;180;842
14930426;172;518;504;430;232;360
14930427;807;628;572;343;673;786
14930428;647;395;627;426;263;385
14930429;616;638;162;190;438;387
14930430;407;492;705;343;827;310
14930431;694;570;476;766;556;165
14930432;169;536;316;734;763;384
14930433;634;547;611;634;195;254
14930434;616;800;316;152;731;561
14930435;258;769;385;461;259;172
14930436;804;154;326;423;501;557
14930437;558;717;457;744;637;370
14930438;722;534;763;455;499;391
14930439;572;647;271;534;534;320
14930440;203;720;157;390;335;636
14930441;685;185;758;503;590;281
14930442;703;416;526;391;679;228
14930443;633;282;848;786;572;407
14930444;284;507;521;600;459;808
14930445;598;190;565;664;732;662
14930446;620;455;351;605;680;475
14930447;735;224;595;462;197;775
14930448;591;476;227;844;598;595
14930449;216;650;414;301;476;314
14930450;241;773;348;826;478;703
14930451;573;529;792;660;805;742
14930452;339;293;541;572;581;808
14930453;253;613;690;757;181;705
14930454;187;678;273;254;372;373
14930455;264;493;664;405;176;316
14930456;610;595;205;442;292;278
14930457;515;822;506;497;321;444
14930458;688;196;491;664;548;747
14930459;518;285;552;514;167;341
14930460;555;199;549;509;737;412
14930461;155;163;400;240;289;486
14930462;588;602;561;727;330;504
14930463;785;733;569;732;560;682
14930464;477;568;830;336;721;843
14930465;268;816;262;668;823;806
14930466;188;227;207;561;332;248
14930467;311;285;803;286;739;159
14930468;399;837;511;299;331;312
14930469;790;465;695;622;237;317
14930470;613;297;497;311;802;711
14930471;846;627;772;581;769;520
14930472;495;677;161;799;386;212
14930473;697;270;508;804;441;474
14930474;275;230;759;602;197;620
14930475;795;721;604;209;758;570
14930476;590;409;778;158;634;362
14930477;730;673;621;195;825;388
14930478;772;592;596;770;493;822
14930479;217;558;457;640;329;369
14930480;549;154;324;180;696;634
14930481;239;360;619;381;175;481
14930482;209;591;757;603;177;848
14930483;193;452;394;229;578;185
14930484;231;618;577;486;292;194
14930485;710;793;692;625;544;326
14930486;378;524;173;639;348;295
14930487;829;253;390;747;801;552
14930488;812;326;448;226;636;455
14930489;337;329;774;764;431;568
14930490;617;598;728;456;741;380
14930491;208;231;300;528;678;309
14930492;718;531;560;165;292;738
14930493;496;806;542;832;541;547
14930494;841;798;247;736;677;181
14930495;314;478;227;662;557;692
14930496;284;844;830;699;166;321
14930497;552;767;741;478;825;279
14930498;492;768;725;646;526;515
14930499;790;391;678;383;234;291
14930500;241;296;766;265;342;718
14930501;788;654;219;519;827;541
14930502;440;271;845;656;300;539
14930503;374;325;754;334;520;668
14930504;564;730;510;770;270;293
14930505;600;501;506;449;455;308
14930506;540;428;293;150;515;419
14930507;284;170;641;211;587;546
14930508;324;258;197;540;597;496
14930509;692;156;497;217;249;663
14930510;634;772;539;560;715;560
14930511;417;529;719;282;160;740
14930512;751;340;211;634;613;400
14930513;757;787;776;196;808;792
14930514;170;508;507;846;641;357
14930515;255;256;309;828;718;446
14930516;324;826;252;650;271;799
14930517;761;571;277;748;358;553
14930518;525;826;218;553;301;620
14930519;193;357;208;584;308;229
14930520;783;440;172;235;524;730
14930521;256;492;494;754;660;597
14930522;445;524;748;377;585;461
14930523;567;583;301;638;580;370
14930524;778;278;234;810;372;703
14930525;292;615;752;208;612;657
14930526;334;474;359;682;193;301
14930527;773;664;581;831;421;276
14930528;408;407;252;615;624;547
14930529;238;247;496;295;681;601
14930530;513;269;597;198;283;641
14930531;488;682;216;350;642;824
14930532;264;793;823;515;474;158
14930533;500;609;354;520;188;610
14930534;535;557;332;319;451;710
14930535;545;476;372;383;384;762
14930536;289;802;206;542;574;380
14930537;573;641;456;376;307;756
14930538;377;169;817;668;502;354
14930539;151;768;797;704;454;204
14930540;714;703;374;592;316;340
14930541;329;377;454;427;443;800
14930542;431;311;832;647;161;838
14930543;387;353;469;287;489;796
14930544;273;568;317;789;531;713
14930545;444;172;394;734;812;169
14930546;166;261;353;566;501;400
14930547;440;161;271;584;551;304
14930548;474;610;488;352;251;800
14930549;410;331;830;171;389;745
14930550;449;511;390;716;342;708
14930551;670;634;238;164;794;668
14930552;762;786;667;765;336;269
14930553;246;565;167;236;475;727
14930554;814;324;761;319;710;810
14930555;209;775;186;547;233;580
14930556;619;276;826;817;735;195
14930557;841;680;647;788;334;620
14930558;487;400;510;766;153;404
14930559;438;426;511;268;175;669
14930560;153;249;717;693;402;599
14930561;291;260;188;331;588;748
14930562;218;530;631;250;697;626
14930563;275;338;783;337;689;198
14930564;684;414;435;435;645;803
14930565;290;637;178;728;279;377
14930566;682;309;565;775;590;812
14930567;362;832;806;767;151;514
14930568;271;229;196;334;334;435
14930569;208;607;255;279;657;273
14930570;350;561;672;702;709;300
14930571;768;476;498;749;644;395
14930572;472;403;257;273;308;540
14930573;164;291;294;804;596;262
14930574;676;474;180;587;731;723
14930575;559;663;611;439;260;562
14930576;311;660;216;214;517;578
14930577;758;710;755;732;609;179
14930578;660;305;192;723;337;771
14930579;578;408;302;702;827;791
14930580;555;776;699;298;642;623
14930581;646;435;256;585;159;810
14930582;292;324;424;429;735;508
14930583;359;761;449;548;266;672
14930584;574;226;308;297;432;356
14930585;391;387;576;488;328;342
14930586;811;200;737;722;191;525
14930587;830;225;439;639;543;183
14930588;579;814;641;769;291;219
14930589;666;583;521;546;521;525
14930590;773;670;726;599;413;182
14930591;234;627;713;211;655;551
14930592;769;814;759;292;325;371
14930593;426;390;364;514;192;417
14930594;691;793;823;592;172;450
14930595;477;355;222;643;174;334
14930596;467;459;601;788;797;466
14930597;807;630;318;660;412;505
14930598;778;197;636;416;773;849
14930599;381;730;813;807;551;750
14930600;388;203;444;521;270;660
14930601;254;426;174;834;613;835
14930602;739;632;845;222;705;417
14930603;651;468;151;257;455;287
14930604;431;838;174;395;276;360
14930605;477;499;675;648;482;461
14930606;330;443;502;353;277;531
14930607;554;538;802;806;273;344
14930608;206;283;206;555;752;245
14930609;374;641;801;345;737;442
14930610;689;812;645;765;313;673
14930611;787;648;573;271;437;820
14930612;161;186;540;346;610;811
14930613;375;701;638;201;436;372
14930614;312;459;169;411;324;647
14930615;569;433;655;319;384;293
14930616;722;710;820;526;492;153
14930617;661;214;253;448;652;338
14930618;508;635;451;779;357;696
14930619;736;601;824;618;168;808
14930620;412;363;366;702;331;530
14930621;232;451;561;372;571;742
14930622;775;524;489;777;586;444
14930623;536;268;636;522;354;722
14930624;426;731;732;152;231;343
14930625;511;638;152;225;523;551
14930626;501;324;714;290;630;378
14930627;301;178;729;848;621;239
14930628;531;410;637;390;585;617
14930629;446;328;418;286;447;846
14930630;474;341;754;587;468;409
14930631;306;620;304;673;238;484
14930632;674;496;367;488;687;449
14930633;737;846;373;595;268;462
14930634;708;223;376;575;776;582
14930635;305;370;580;388;437;296
14930636;266;404;606;219;168;746
14930637;393;655;305;639;559;293
14930638;340;652;370;200;264;294
14930639;671;610;281;472;609;168
14930640;321;221;562;550;602;252
14930641;748;761;151;277;483;427
14930642;450;838;781;384;614;730
14930643;331;421;669;236;830;721
14930644;567;611;256;767;435;389
14930645;719;527;712;582;474;476
14930646;216;394;323;794;774;637
14930647;797;727;826;405;292;303
14930648;198;269;405;632;745;378
14930649;178;151;550;431;497;232
14930650;262;297;572;796;150;422
14930651;225;749;689;473;583;430
14930652;457;175;405;368;767;600
14930653;424;696;360;737;467;793
14930654;665;316;658;384;658;181
14930655;604;343;275;776;543;167
14930656;243;575;571;333;246;273
14930657;262;323;364;791;529;542
14930658;598;770;299;534;213;257
14930659;336;538;281;684;299;434
14930660;543;433;712;838;346;207
14930661;423;455;670;656;529;268
14930662;234;443;842;247;300;329
14930663;826;672;703;823;248;675
14930664;308;465;363;173;336;310
14930665;439;799;160;808;697;562
14930666;538;461;822;462;624;689
14930667;649;657;358;790;325;727
14930668;809;714;216;688;521;396
14930669;323;397;670;210;298;339
14930670;498;548;304;800;642;765
14930671;358;395;368;338;231;474
14930672;432;711;180;446;249;150
14930673;425;710;810;513;688;320
14930674;384;820;651;429;835;715
14930675;592;780;192;384;765;676
14930676;229;780;637;453;547;466
14930677;586;300;331;201;607;745
14930678;828;324;472;198;796;274
14930679;692;201;381;619;382;623
14930680;774;416;657;211;566;630
14930681;445;189;700;337;165;787
14930682;276;370;479;231;332;487
14930683;708;239;803;303;180;373
14930684;334;822;614;371;224;317
14930685;179;614;235;297;173;482
14930686;728;424;582;849;243;201
14930687;378;555;478;833;810;649
14930688;620;374;497;612;777;207
14930689;644;845;565;324;404;370
14930690;384;827;386;828;276;351
14930691;356;615;372;736;295;189
14930692;151;447;576;247;170;836
14930693;535;620;455;473;384;419
14930694;675;321;408;304;304;328
14930695;244;374;654;160;631;771
14930696;722;449;814;231;221;597
14930697;220;729;660;728;592;160
14930698;224;354;522;397;668;748
14930699;351;822;744;788;800;595
14930700;204;295;185;230;317;389
14930701;791;344;480;172;460;194
14930702;617;564;672;441;513;575
14930703;220;658;435;755;619;320
14930704;731;304;605;511;461;212
14930705;159;717;165;660;770;423
14930706;818;513;156;459;724;814
14930707;268;563;564;656;421;449
14930708;291;364;793;376;792;335
14930709;830;513;462;488;222;255
14930710;721;161;179;724;654;339
14930711;581;237;253;660;367;320
14930712;306;449;347;808;619;621
14930713;582;564;654;615;240;820
14930714;338;355;799;792;546;164
14930715;778;454;513;796;832;450
14930716;647;625;697;464;713;818
14930717;248;182;351;661;374;331
14930718;302;635;420;819;728;329
14930719;255;496;542;402;195;452
14930720;446;836;577;612;680;208
14930721;408;256;734;588;762;828
14930722;810;308;404;522;491;376
14930723;251;269;816;735;713;330
14930724;424;749;531;649;395;756
14930725;728;846;664;389;727;736
14930726;727;814;644;286;800;847
14930727;384;592;749;541;457;201
14930728;833;636;152;334;494;552
14930729;390;837;216;463;461;227
14930730;614;462;596;614;476;786
14930731;332;771;178;160;460;336
14930732;816;627;839;489;794;689
14930733;809;832;522;525;647;570
14930734;792;715;331;364;225;740
14930735;272;213;707;523;473;412
14930736;599;768;296;598;584;820
14930737;160;725;220;570;435;356
14930738;660;789;746;186;313;405
14930739;742;560;820;442;397;218
14930740;478;455;683;261;769;271
14930741;189;588;693;618;523;599
14930742;454;498;561;423;724;191
14930743;813;226;692;472;638;450
14930744;435;350;236;222;849;387
14930745;694;832;476;332;188;261
14930746;388;471;387;401;153;368
14930747;445;394;151;388;665;320
14930748;185;418;511;814;290;194
14930749;532;663;455;615;464;410
14930750;505;758;484;190;326;539
14930751;306;306;746;174;254;640
14930752;688;590;198;809;232;584
14930753;386;525;831;528;398;627
14930754;577;444;195;522;682;729
14930755;760;649;573;261;805;828
14930756;177;557;593;292;676;300
14930757;668;742;241;773;715;766
14930758;308;774;490;270;161;336
14930759;514;248;333;300;609;207
14930760;236;667;591;702;628;398
14930761;715;602;784;273;833;487
14930762;173;626;784;228;601;548
14930763;394;698;184;636;291;802
14930764;656;806;428;726;499;409
14930765;637;250;336;549;353;231
14930766;267;165;784;255;712;460
14930767;246;658;818;826;706;377
14930768;227;523;533;669;820;848
14930769;220;659;595;247;806;285
14930770;371;704;527;307;751;640
14930771;710;838;281;384;434;317
14930772;797;329;816;247;322;703
14930773;522;452;156;619;726;283
14930774;567;414;652;563;439;610
14930775;182;281;268;719;471;781
14930776;416;250;626;829;783;341
14930777;468;834;818;504;727;292
14930778;783;350;700;636;763;767
14930779;839;744;333;600;285;323
14930780;251;227;591;473;267;849
14930781;249;369;712;501;561;674
14930782;676;315;538;279;424;657
14930783;359;674;822;293;160;766
14930784;630;779;831;827;388;700
14930785;294;535;836;639;228;427
14930786;767;347;285;615;390;557
14930787;676;518;589;183;544;671
14930788;610;169;228;509;386;519
14930789;302;330;646;744;361;645
14930790;449;169;571;746;542;201
14930791;359;341;697;463;724;219
14930792;779;597;697;572;206;644
14930793;238;488;841;267;246;380
14930794;711;440;543;740;477;325
14930795;323;379;735;292;424;726
14930796;252;477;547;352;537;211
14930797;252;333;446;509;449;458
14930798;538;766;584;788;224;620
14930799;462;677;295;201;281;787
14930800;527;770;740;446;648;679
14930801;677;329;230;812;452;400
14930802;694;695;646;796;801;761
14930803;157;390;649;705;430;357
14930804;708;510;450;322;451;769
14930805;697;225;407;499;504;769
14930806;616;237;434;596;610;692
14930807;570;360;764;249;695;402
14930808;489;830;443;693;365;650
14930809;272;825;212;199;756;844
14930810;326;477;156;820;470;349
14930811;703;503;560;567;752;423
14930812;465;452;793;746;669;704
14930813;701;261;168;507;629;227
14930814;400;516;458;280;634;659
14930815;354;775;482;751;200;493
14930816;276;163;725;311;288;731
14930817;833;722;314;301;713;472
14930818;386;681;386;570;270;692
14930819;169;152;790;780;448;400
14930820;275;204;722;247;579;781
14930821;827;620;692;234;358;622
14930822;235;388;262;260;843;729
14930823;322;359;618;501;284;648
14930824;262;766;585;335;800;812
14930825;387;807;545;400;763;463
14930826;562;315;311;696;658;429
14930827;754;704;290;590;443;695
14930828;152;703;408;727;590;477
14930829;613;169;525;820;560;277
14930830;281;546;533;687;396;550
14930831;652;464;739;795;414;835
14930832;292;628;666;593;836;150
14930833;625;229;278;603;496;168
14930834;821;517;476;687;211;522
14930835;313;683;678;778;828;802
14930836;351;407;795;362;301;331
14930837;475;271;579;155;208;696
14930838;178;711;474;391;365;650
14930839;772;709;749;691;584;216
14930840;611;252;426;395;259;762
14930841;362;341;711;698;727;733
14930842;205;786;518;825;318;315
14930843;465;223;179;541;172;393
14930844;600;415;689;684;706;497
14930845;407;749;825;271;518;557
14930846;679;448;709;375;680;499
14930847;820;729;158;425;682;337
14930848;178;587;254;284;492;173
14930849;318;670;208;842;668;459
14930850;781;426;188;173;694;414
14930851;833;151;723;252;624;534
14930852;637;695;274;270;761;303
14930853;657;803;438;331;585;832
14930854;829;566;187;440;156;524
14930855;391;471;554;435;459;659
14930856;666;530;787;759;462;276
14930857;510;360;170;648;657;175
14930858;706;372;246;198;580;452
14930859;508;183;789;308;613;841
14930860;185;296;644;827;760;603
14930861;164;794;396;346;592;403
14930862;161;658;321;754;308;436
14930863;569;805;408;312;201;828
14930864;432;597;434;828;732;516
14930865;271;434;510;306;509;741
14930866;360;210;463;656;413;830
14930867;160;841;672;561;692;168
14930868;719;543;542;488;171;496
14930869;559;407;391;294;474;825
14930870;208;196;621;363;252;279
14930871;700;455;605;192;400;275
14930872;320;334;768;797;673;542
14930873;275;774;278;236;808;724
14930874;360;495;334;412;801;616
14930875;270;568;222;227;571;195
14930876;275;386;400;323;404;250
14930877;668;431;594;419;458;769
14930878;835;488;202;196;702;155
14930879;296;412;395;706;495;267
14930880;605;241;733;522;273;470
14930881;281;380;782;375;553;195
14930882;389;379;805;330;787;556
14930883;739;791;748;847;189;781
14930884;247;556;736;226;587;419
14930885;290;183;360;704;203;823
14930886;747;823;555;224;749;707
14930887;271;295;815;435;468;227
14930888;622;361;152;533;197;659
14930889;768;158;443;704;154;772
14930890;437;624;352;330;793;838
14930891;788;274;256;341;385;616
14930892;330;584;466;217;731;703
14930893;698;161;431;599;303;165
14930894;253;265;751;547;765;310
14930895;512;495;204;201;423;222
14930896;441;365;492;417;669;476
14930897;239;604;546;493;746;187
14930898;340;626;681;697;456;341
14930899;230;232;649;260;334;584
14930900;155;762;636;443;605;292
14930901;537;732;548;812;255;362
14930902;414;573;173;816;800;491
14930903;287;675;302;249;687;783
14930904;274;771;239;777;740;573
14930905;530;261;834;661;316;464
14930906;580;371;668;720;429;220
14930907;545;690;606;575;624;303
14930908;662;520;197;247;507;570
14930909;702;419;776;154;432;818
14930910;471;158;365;621;161;718
14930911;710;381;792;470;210;361
14930912;708;839;434;517;453;683
14930913;306;571;748;663;716;208
14930914;293;787;660;260;219;397
14930915;344;705;678;197;648;261
14930916;305;389;441;483;830;215
14930917;241;489;386;735;622;731
14930918;321;427;457;674;711;580
14930919;516;701;328;259;780;748
14930920;710;184;611;727;156;238
14930921;772;665;805;674;196;163
14930922;605;496;783;754;167;216
14930923;678;320;632;165;723;457
14930924;415;248;202;236;337;439
14930925;657;309;587;748;564;276
14930926;653;215;375;169;846;222
14930927;365;318;353;396;479;725
14930928;530;433;832;479;430;153
14930929;606;816;291;750;644;795
14930930;367;274;177;524;502;227
14930931;505;212;347;666;483;565
14930932;747;321;599;347;636;696
14930933;849;362;464;318;185;769
14930934;220;769;816;634;720;383
14930935;844;363;792;540;435;261
14930936;712;580;697;367;667;587
14930937;399;324;341;341;250;453
14930938;236;767;333;373;528;347
14930939;734;290;829;591;519;681
14930940;549;821;636;360;205;210
14930941;411;839;549;668;404;508
14930942;440;364;810;848;464;196
14930943;602;207;493;277;551;721
14930944;623;441;541;178;743;590
14930945;394;411;503;650;522;478
14930946;460;478;165;432;784;769
14930947;822;604;607;287;422;215
14930948;459;509;539;386;576;723
14930949;439;759;293;530;304;805
14930950;735;199;233;201;513;433
14930951;832;741;669;211;309;666
14930952;262;602;312;599;643;199
14930953;418;530;847;384;177;302
14930954;505;263;449;588;653;561
14930955;682;246;639;545;379;647
14930956;420;483;768;448;664;758
14930957;303;722;271;203;736;333
14930958;474;677;566;312;351;338
14930959;429;603;359;683;581;830
14930960;760;619;767;278;479;648
14930961;726;596;500;383;325;500
14930962;771;573;556;264;301;413
14930963;251;454;484;188;750;839
14930964;840;594;809;341;675;431
14930965;819;361;845;238;486;685
14930966;167;261;581;518;408;165
14930967;599;465;773;331;190;311
14930968;191;723;649;845;287;732
14930969;534;805;285;425;362;603
14930970;516;614;828;379;177;665
14930971;565;751;241;394;201;267
14930972;672;442;153;283;376;740
14930973;546;837;647;466;491;760
14930974;476;233;734;224;503;645
14930975;633;314;499;536;822;330
14930976;203;453;727;396;564;653
14930977;392;184;158;265;713;530
14930978;577;269;413;500;318;252
14930979;663;653;613;412;314;198
14930980;245;816;500;302;599;761
14930981;698;452;576;305;792;479
14930982;354;542;507;697;475;270
14930983;506;185;463;177;529;545
14930984;427;707;355;217;278;352
14930985;718;347;444;510;737;631
14930986;417;486;469;631;155;765
14930987;584;226;687;388;318;354
14930988;174;233;393;397;278;224
14930989;180;204;402;631;421;347
14930990;775;662;443;513;500;841
14930991;454;601;708;562;394;275
14930992;641;725;723;367;733;815
14930993;809;154;377;643;628;718
14930994;460;427;600;329;585;670
14930995;547;477;667;580;463;622
14930996;724;707;657;715;322;473
14930997;584;282;274;318;262;171
14930998;377;643;585;487;412;335
14930999;468;372;499;701;211;155
14931000;350;482;420;541;506;740
14931001;340;824;333;547;385;583
14931002;660;264;833;762;569;559
14931003;183;373;574;653;292;823
14931004;652;653;837;315;647;386
14931005;743;276;817;302;524;544
14931006;469;670;448;481;418;378
14931007;478;843;520;537;348;821
14931008;283;641;207;247;457;784
14931009;300;459;677;722;523;475
14931010;609;387;414;802;479;379
14931011;474;294;792;456;845;182
14931012;580;795;472;712;554;531
